City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
344,mejit,10.2753,170.8646,28.59,75,59,8.11,MH,1693382831
345,weligama,5.9667,80.4167,28.42,72,100,5.22,LK,1693382832
346,elliot lake,46.3834,-82.6331,7.51,90,100,6.3,CA,1693382832
347,bijar,35.8668,47.6051,23.53,25,1,1.42,IR,1693382833
348,verkhnevilyuysk,63.4453,120.3167,26.9,42,100,3.17,RU,1693382833
349,ust-tsilma,65.441,52.1498,12.01,69,100,1.65,RU,1693382834
350,lobujya,27.95,86.8167,7.52,66,21,2.54,NP,1693382834
351,tryavna,42.8667,25.5,28.15,60,73,1.19,BG,1693382834
352,chon buri,13.3,101.3,34.29,61,100,3.69,TH,1693382670
353,pointe-du-lac,46.2869,-72.6845,18.61,96,21,2.42,CA,1693382835
354,kuanda,56.3161,116.0806,24.9,35,9,0.23,RU,1693382836
355,al artawiyah,26.5053,45.3444,37.53,13,0,8.67,SA,1693382836
356,mogocha,53.7333,119.7667,21.1,47,100,2.35,RU,1693382836
357,bulgan,48.8125,103.5347,24.84,55,10,2.8,MN,1693382837
358,rocha,-34.4833,-54.3333,6.95,93,0,2.22,UY,1693382837
359,nova vicosa,-17.8919,-39.3719,22.06,93,85,2.06,BR,1693382838
360,ambon,-3.6954,128.1814,27.08,78,75,3.09,ID,1693382839
361,kyzyl,51.7,94.45,28.17,37,100,0.68,RU,1693382839
362,rasht,37.2808,49.5832,23.9,88,100,4.12,IR,1693382839
